,title,season,rank,critic_meta_score,review_content,review_source,author,review_date,summary,meta_score,user_score,release_date,link,critics_reviews_link,reviews_new,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
311,Twin Peaks,1.0,19,90.0,This is event television given a memorably wicked spin. Nothing like it has ever been seen on network prime time.,The New York Times,John J. O'Connor,21-Feb-13,"""She's dead. Wrapped in plastic."" Date: Friday, February 24, 1989: Homecoming Queen Laura Palmer is found dead, washed up on a riverbank, wrapped in plastic sheeting. FBI Special Agent Dale Cooper is called in to investigate the murder of this young woman in the small, Northwestern town of Twin Peaks. What he doesn't know is that in Twin Peaks, no one is innocent.Twin Peaks was created by TV veteran Mark Frost (Hill Street Blues) and edgy filmmaker David Lynch, Academy Award nominated director of The Elephant Man, Blue Velvet and Mulholland Dr. It aired on ABC from 1990 - 1991. The series, with a few exceptions, followed the interesting convention that one episode equaled one day in the town of Twin Peaks. This means that after 30 episodes, the series covers just slightly more than one month.After Twin Peaks was canceled by ABC, David Lynch went on to make the prequel film, Twin Peaks: Fire Walk With Me, the story of the last seven days of Laura Palmer.",96,9.3,8-Apr-90,https://www.metacritic.com/tv/twin-peaks/season-1,https://www.metacritic.com/tv/twin-peaks/season-1/critic-reviews,This is event television given a memorably wicked spin. Nothing like it has ever been seen on network prime time.,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.4
312,O.J.: Made in America,1.0,20,100.0,"Fresh reporting and candid interviews make the trial newly compelling and illuminate its outcome. But it's the lesser-known players, including jurors and marketing agents, who provide provocative insights into the tragic saga of compounding historical injustices that implicate all of American culture. [3/10 June 2016, p.100]",Entertainment Weekly,Jeff Jensen,31-May-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"Fresh reporting and candid interviews make the trial newly compelling and illuminate its outcome. But it's the lesser-known players, including jurors and marketing agents, who provide provocative insights into the tragic saga of compounding historical injustices that implicate all of American culture. [3/10 June 2016, p.100]",0.0,0.05555555555555555,0.0,0.1111111111111111,0.1111111111111111,0.3888888888888889,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111
313,O.J.: Made in America,1.0,20,100.0,O.J.: Made in America might be the most essential TV series of the year.,Vox.com,Emily VanDerWerff,16-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,O.J.: Made in America might be the most essential TV series of the year.,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,
314,O.J.: Made in America,1.0,20,100.0,"Historically meticulous, thematically compelling and deeply human, O.J.: Made in America is a masterwork of scholarship, journalism and cinematic art.",Los Angeles Times,Mary McNamara,20-May-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"Historically meticulous, thematically compelling and deeply human, O.J.: Made in America is a masterwork of scholarship, journalism and cinematic art.",0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111
315,O.J.: Made in America,1.0,20,100.0,"A troubling, provocative, and insightful masterwork of psychology and sociology. [6-19 Jun 2016, p.18]",TV Guide Magazine,Matt Roush,3-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"A troubling, provocative, and insightful masterwork of psychology and sociology. [6-19 Jun 2016, p.18]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
316,O.J.: Made in America,1.0,20,100.0,"Partly due to its virtuosic storytelling and partly to its sheer scope, Made in America often feels like several masterpieces unfolding at a single time.",Slate,Jack Hamilton,8-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"Partly due to its virtuosic storytelling and partly to its sheer scope, Made in America often feels like several masterpieces unfolding at a single time.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
317,O.J.: Made in America,1.0,20,80.0,"OJ is no rehash. FX's brilliant The People v. O.J. Simpson: American Crime Story hewed to the criminal trial, beginning with a murder and ending with a verdict. O.J. offers great insight into the case. ... But this is less a crime story than a character study of a man who craved attention and found more than he ever imagined. ... Simpson comes across, ultimately, as a cipher.",Time,Daniel D'Addario,10-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"OJ is no rehash. FX's brilliant The People v. O.J. Simpson: American Crime Story hewed to the criminal trial, beginning with a murder and ending with a verdict. O.J. offers great insight into the case. ... But this is less a crime story than a character study of a man who craved attention and found more than he ever imagined. ... Simpson comes across, ultimately, as a cipher.",0.14814814814814814,0.1111111111111111,0.0,0.07407407407407407,0.037037037037037035,0.18518518518518517,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407
318,O.J.: Made in America,1.0,20,80.0,"OJ: Made in America lays out of all the evidence patiently, giving all sides their due. It is eminently fair.",The Wrap,Tim Molloy,10-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"OJ: Made in America lays out of all the evidence patiently, giving all sides their due. It is eminently fair.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
319,O.J.: Made in America,1.0,20,75.0,"Director Ezra Edelman weaves many voices into a thoughtful slice of American social history, examining the volatile subject of race via intense focus on an athlete so elite, he believed he transcended color. ... If there is a weakness in O.J.: Made in America, it's that the unspooling of the murder trial will feel too familiar, especially for anyone who just watched ""The People v. O.J. Simpson.""",St. Louis Post-Dispatch,Gail Pennington,10-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"Director Ezra Edelman weaves many voices into a thoughtful slice of American social history, examining the volatile subject of race via intense focus on an athlete so elite, he believed he transcended color. ... If there is a weakness in O.J.: Made in America, it's that the unspooling of the murder trial will feel too familiar, especially for anyone who just watched ""The People v. O.J. Simpson.""",0.07407407407407407,0.07407407407407407,0.0,0.18518518518518517,0.07407407407407407,0.2222222222222222,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.037037037037037035
320,O.J.: Made in America,1.0,20,100.0,"O.J.: Made in America is somehow even more engrossing than its fictionalized counterpart, meticulously fleshing out not only the details of the trial, but also the larger stories of race, celebrity, and misogyny that intersected around Simpson. ... Some of the most compelling television of the year.",The Atlantic,David Sims,16-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"O.J.: Made in America is somehow even more engrossing than its fictionalized counterpart, meticulously fleshing out not only the details of the trial, but also the larger stories of race, celebrity, and misogyny that intersected around Simpson. ... Some of the most compelling television of the year.",0.0,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333
321,O.J.: Made in America,1.0,20,90.0,The 7½ hour documentary airing on ABC and ESPN is often exceptional and riveting television.,Los Angeles Daily News,Rob Lowman,10-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,The 7½ hour documentary airing on ABC and ESPN is often exceptional and riveting television.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
322,O.J.: Made in America,1.0,20,100.0,"For its part, O.J.: Made in America, directed by Ezra Edelman, has the grandeur and authority of the best long-form nonfiction. If it were a book, it could sit on the shelf alongside “The Executioner’s Song” by Norman Mailer and the great biographical works of Robert Caro.",The New York Times,A.O. Scott,19-May-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"For its part, O.J.: Made in America, directed by Ezra Edelman, has the grandeur and authority of the best long-form nonfiction. If it were a book, it could sit on the shelf alongside “The Executioner’s Song” by Norman Mailer and the great biographical works of Robert Caro.",0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,
323,O.J.: Made in America,1.0,20,100.0,It is nothing short of a towering achievement.,Washington Post,Hank Stuever,9-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,It is nothing short of a towering achievement.,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857
324,O.J.: Made in America,1.0,20,80.0,"30 for 30 has never endeavored to create anything quite as thoroughly addictive and interesting as O.J.: Made in America, Ezra Edelman‘s expansive study of Orenthal James Simpson and the murder of his ex-wife, Nicole Brown.",Collider,Chris Cabin,9-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"30 for 30 has never endeavored to create anything quite as thoroughly addictive and interesting as O.J.: Made in America, Ezra Edelman‘s expansive study of Orenthal James Simpson and the murder of his ex-wife, Nicole Brown.",0.1,0.1,0.0,0.0,0.1,0.3,0.1,0.1,0.1,0.1,
325,O.J.: Made in America,1.0,20,100.0,"[Writer-director Ezra Edelman] has responded with, even in the annals of ESPN’s “30 for 30” docs, what feels like a master opus.",Variety,Brian Lowry,9-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"[Writer-director Ezra Edelman] has responded with, even in the annals of ESPN’s “30 for 30” docs, what feels like a master opus.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
326,O.J.: Made in America,1.0,20,100.0,"O.J.: Made in America is a provocative, intelligent and thorough documentary that tears along at an impressive clip given its length, with tragedy around every corner. The first miniseries to air under the ESPN Films and 30 for 30 banners, it also instantly takes its place among the banner's best efforts.",The Hollywood Reporter,Dan Fienberg,9-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"O.J.: Made in America is a provocative, intelligent and thorough documentary that tears along at an impressive clip given its length, with tragedy around every corner. The first miniseries to air under the ESPN Films and 30 for 30 banners, it also instantly takes its place among the banner's best efforts.",0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,
327,O.J.: Made in America,1.0,20,100.0,"Ezra Edelman’s stunningly ambitious, eight-hour documentary is a masterpiece, a refined piece of investigative journalism that places the subject it illuminates into the broader context of the end of the 20th century.",RogerEbert.com,Brian Tallerico,8-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"Ezra Edelman’s stunningly ambitious, eight-hour documentary is a masterpiece, a refined piece of investigative journalism that places the subject it illuminates into the broader context of the end of the 20th century.",0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,
328,O.J.: Made in America,1.0,20,100.0,"Excellent, balanced, powerful, engaging, comprehensive perspective on the “trial of the century” and race. The first two parts are best.",Newsday,Verne Gay,9-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"Excellent, balanced, powerful, engaging, comprehensive perspective on the “trial of the century” and race. The first two parts are best.",0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333
329,O.J.: Made in America,1.0,20,100.0,ESPN's newest 30 for 30 film O.J. Simpson: Made in America proves to not only be better than The People v. O.J.--and among the best things ESPN has aired in its history--but a perfect complement to the FX show.-,Hitfix,Alan Sepinwall,9-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,ESPN's newest 30 for 30 film O.J. Simpson: Made in America proves to not only be better than The People v. O.J.--and among the best things ESPN has aired in its history--but a perfect complement to the FX show.-,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.2,0.2
330,O.J.: Made in America,1.0,20,100.0,"Superbly edited and paced, Made in America is one of the best rise-and-fall sagas you’ll ever see on TV.",Yahoo TV,Ken Tucker,9-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"Superbly edited and paced, Made in America is one of the best rise-and-fall sagas you’ll ever see on TV.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
331,O.J.: Made in America,1.0,20,100.0,"Practically every moment of its seven-and-a-half-hour running time is thought-provoking, astonishing, sobering, hilarious, tragic, and sometimes all of those at once.",New York Magazine (Vulture),Jen Chaney,9-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"Practically every moment of its seven-and-a-half-hour running time is thought-provoking, astonishing, sobering, hilarious, tragic, and sometimes all of those at once.",0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2
332,O.J.: Made in America,1.0,20,100.0,"The overall result is something rare--a film that sucks you in as a riveting thriller would, but also one that will make you pause to ponder issues of race, domestic abuse and our obsession with celebrity.",San Jose Mercury News/Contra Costa Times,Chuck Barney,7-Jun-16,"The five-part documentary chronicles O.J. Simpson's rise from the San Francisco housing projects to football fame in college and the NFL to his post-football career and infamy with the 1995 trial for the killings of his ex-wife, Nicole, and Ron Goldman. The first episode will air on ABC with the following four episodes airing only on ESPN.",96,8,11-Jun-16,https://www.metacritic.com/tv/oj-made-in-america/season-1,https://www.metacritic.com/tv/oj-made-in-america/season-1/critic-reviews,"The overall result is something rare--a film that sucks you in as a riveting thriller would, but also one that will make you pause to ponder issues of race, domestic abuse and our obsession with celebrity.",0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333
333,What We Do in the Shadows (2019),3.0,21,100.0,A series that scores inning after inning. “What We Do in the Shadows” is a clear comedy league leader.,Sioux City Journal,Bruce Miller,1-Sep-21,"The third season finds the vampires meeting the first vampire, a Siren, gargoyles and wondering what to do with Guillermo.",96,8.1,2-Sep-21,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3/critic-reviews,A series that scores inning after inning. “What We Do in the Shadows” is a clear comedy league leader.,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,
334,What We Do in the Shadows (2019),3.0,21,100.0,"These mirthful monsters' misadventures could make you die laughing. ... A direct assault on our jugular of joy. [30 Aug - 12 Sep 2021, p.15]",TV Guide Magazine,Matt Roush,27-Aug-21,"The third season finds the vampires meeting the first vampire, a Siren, gargoyles and wondering what to do with Guillermo.",96,8.1,2-Sep-21,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3/critic-reviews,"These mirthful monsters' misadventures could make you die laughing. ... A direct assault on our jugular of joy. [30 Aug - 12 Sep 2021, p.15]",0.2,0.1,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.2,
335,What We Do in the Shadows (2019),3.0,21,80.0,"Silly? Yes, but frightfully good fun.",i,Emily Baker,3-Dec-21,"The third season finds the vampires meeting the first vampire, a Siren, gargoyles and wondering what to do with Guillermo.",96,8.1,2-Sep-21,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3/critic-reviews,"Silly? Yes, but frightfully good fun.",0.0,0.0,0.0,0.125,0.125,0.25,0.0,0.0,0.0,0.25,0.25
336,What We Do in the Shadows (2019),3.0,21,91.0,Of the many charms present each half-hour — from the sterling cast to the magnificent costumes and exemplary set design — experiencing this existence through these characters is compulsive entertainment.,IndieWire,Ben Travers,2-Sep-21,"The third season finds the vampires meeting the first vampire, a Siren, gargoyles and wondering what to do with Guillermo.",96,8.1,2-Sep-21,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3/critic-reviews,Of the many charms present each half-hour — from the sterling cast to the magnificent costumes and exemplary set design — experiencing this existence through these characters is compulsive entertainment.,0.0,0.043478260869565216,0.0,0.17391304347826086,0.13043478260869565,0.2608695652173913,0.043478260869565216,0.0,0.0,0.17391304347826086,0.17391304347826086
337,What We Do in the Shadows (2019),3.0,21,83.0,"What We Do in the Shadows is still committed to being endearingly silly, and Season 3 still delivers that in spades.",Consequence,Clint Worthington,23-Aug-21,"The third season finds the vampires meeting the first vampire, a Siren, gargoyles and wondering what to do with Guillermo.",96,8.1,2-Sep-21,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3/critic-reviews,"What We Do in the Shadows is still committed to being endearingly silly, and Season 3 still delivers that in spades.",0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,
338,What We Do in the Shadows (2019),3.0,21,100.0,"Hilarious, in-character, and so cleanly integrated that the gag doesn’t clang against the series’ new depth of sadness: That’s how “What We Do in the Shadows” makes us laugh.",The Playlist,Andrew Crump,1-Sep-21,"The third season finds the vampires meeting the first vampire, a Siren, gargoyles and wondering what to do with Guillermo.",96,8.1,2-Sep-21,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3/critic-reviews,"Hilarious, in-character, and so cleanly integrated that the gag doesn’t clang against the series’ new depth of sadness: That’s how “What We Do in the Shadows” makes us laugh.",0.0,0.0,0.0,0.25,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,
339,What We Do in the Shadows (2019),3.0,21,100.0,The best half-hour comedy on television. ... Continues to balance the mundane and the outlandish to expert effect.,The Daily Beast,Nick Schager,1-Sep-21,"The third season finds the vampires meeting the first vampire, a Siren, gargoyles and wondering what to do with Guillermo.",96,8.1,2-Sep-21,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3/critic-reviews,The best half-hour comedy on television. ... Continues to balance the mundane and the outlandish to expert effect.,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,
340,What We Do in the Shadows (2019),3.0,21,100.0,"Coming off an Emmy nomination for Outstanding Comedy Series in 2020, What We Do in the Shadows continues to alternate between deadpan, dark, physical, and scatological humor, sometimes within a single scene, with ease and effectiveness. It also remains delightfully weird, acted by pros with impeccable timing, and Goth-gorgeous in every detail, including production designs that demand viewers hit pause in order to absorb everything in the frame.",New York Magazine (Vulture),Jen Chaney,1-Sep-21,"The third season finds the vampires meeting the first vampire, a Siren, gargoyles and wondering what to do with Guillermo.",96,8.1,2-Sep-21,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3/critic-reviews,"Coming off an Emmy nomination for Outstanding Comedy Series in 2020, What We Do in the Shadows continues to alternate between deadpan, dark, physical, and scatological humor, sometimes within a single scene, with ease and effectiveness. It also remains delightfully weird, acted by pros with impeccable timing, and Goth-gorgeous in every detail, including production designs that demand viewers hit pause in order to absorb everything in the frame.",0.05263157894736842,0.10526315789473684,0.0,0.10526315789473684,0.0,0.3157894736842105,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.0,0.05263157894736842
341,What We Do in the Shadows (2019),3.0,21,100.0,"Season 3 continues to be hilarious and advance character development, but does all of this while unifying this group even tighter as a tremendous ensemble. By bringing new power and new responsibilities to these characters, What We Do in the Shadows brings new blood and an exciting future to one of television’s great comedies.",Collider,Ross Bonaime,23-Aug-21,"The third season finds the vampires meeting the first vampire, a Siren, gargoyles and wondering what to do with Guillermo.",96,8.1,2-Sep-21,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3/critic-reviews,"Season 3 continues to be hilarious and advance character development, but does all of this while unifying this group even tighter as a tremendous ensemble. By bringing new power and new responsibilities to these characters, What We Do in the Shadows brings new blood and an exciting future to one of television’s great comedies.",0.07142857142857142,0.0,0.0,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285
342,What We Do in the Shadows (2019),3.0,21,96.0,"What We Do in the Shadows is still very, very good—maybe even better than ever. But as for expectations, leave them behind. It’s so much more fantastic to not know, from one minute to the next, what awaits.",Paste Magazine,Allison Keene,30-Aug-21,"The third season finds the vampires meeting the first vampire, a Siren, gargoyles and wondering what to do with Guillermo.",96,8.1,2-Sep-21,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3/critic-reviews,"What We Do in the Shadows is still very, very good—maybe even better than ever. But as for expectations, leave them behind. It’s so much more fantastic to not know, from one minute to the next, what awaits.",0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,
343,What We Do in the Shadows (2019),3.0,21,100.0,"The program is as funny as ever, even reflecting some uncertainty about where to go and what to do next in its narrative. ... The writing on “What We Do in the Shadows” remains some of the sharpest on television, balancing physical humor with hysterical plot twists. ... It’s fresh and yet consistent, which is common in the best comedies—we laugh because the jokes fit the characters and yet we still can’t see the punchlines coming.",RogerEbert.com,Brian Tallerico,30-Aug-21,"The third season finds the vampires meeting the first vampire, a Siren, gargoyles and wondering what to do with Guillermo.",96,8.1,2-Sep-21,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3,https://www.metacritic.com/tv/what-we-do-in-the-shadows-2019/season-3/critic-reviews,"The program is as funny as ever, even reflecting some uncertainty about where to go and what to do next in its narrative. ... The writing on “What We Do in the Shadows” remains some of the sharpest on television, balancing physical humor with hysterical plot twists. ... It’s fresh and yet consistent, which is common in the best comedies—we laugh because the jokes fit the characters and yet we still can’t see the punchlines coming.",0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
